k,type,score,label
5,GMM,0.315336,4
5,GMM,0.29153,2
5,GMM,0.299096,4
5,GMM,0.559136,1
5,GMM,0.355738,4
5,GMM,0.580928,1
5,GMM,0.560612,1
5,GMM,0.597476,3
5,GMM,0.421909,2
5,GMM,0.612328,1
5,GMM,0.282992,1
5,GMM,0.386787,2
5,GMM,0.608006,3
5,GMM,0.355034,4
5,GMM,0.537216,1
5,GMM,0.18834,2
5,GMM,0.226454,4
5,GMM,0.34219,2
5,GMM,0.508205,1
5,GMM,0.574282,1
5,GMM,0.274232,4
5,GMM,0.094087,0
5,GMM,0.287704,4
5,GMM,0.428566,2
5,GMM,0.328074,1
5,GMM,0.610869,3
5,GMM,0.621775,1
5,GMM,0.652899,1
5,GMM,0.589238,1
5,GMM,0.647529,1
5,GMM,0.418967,2
5,GMM,0.614779,1
5,GMM,0.630495,1
5,GMM,0.282664,2
5,GMM,0.480042,1
5,GMM,0.294645,4
5,GMM,0.320705,4
5,GMM,0.355245,4
5,GMM,0.624608,1
5,GMM,0.572854,1
5,GMM,0.214964,4
5,GMM,0.623536,1
5,GMM,0.644227,1
5,GMM,0.393306,1
5,GMM,0.644839,1
5,GMM,0.370635,2
5,GMM,0.24541,4
5,GMM,0.366998,2
5,GMM,0.397976,2
5,GMM,0.412599,1
5,GMM,0.631314,1
5,GMM,0.386337,4
5,GMM,0.262098,4
5,GMM,0.630998,1
5,GMM,0.337907,1
5,GMM,0.642594,1
5,GMM,0.431628,1
5,GMM,0.391231,2
5,GMM,0.27847,2
5,GMM,0.502717,1
5,GMM,0.469057,1
5,GMM,0.515607,3
5,GMM,0.007954,0
6,Kmeans,0.130894,4
6,Kmeans,0.587125,3
6,Kmeans,0.577671,5
6,Kmeans,0.344643,4
6,Kmeans,0.213934,1
6,Kmeans,0.30973,4
6,Kmeans,0.646914,0
6,Kmeans,0.433708,5
6,Kmeans,0.148781,5
6,Kmeans,0.20049,3
6,Kmeans,0.48672,3
6,Kmeans,0.540012,3
6,Kmeans,0.436238,3
6,Kmeans,0.477661,5
6,Kmeans,0.504541,5
6,Kmeans,0.251487,3
6,Kmeans,0.396658,4
6,Kmeans,0.627752,3
6,Kmeans,0.251808,4
6,Kmeans,-0.007568,1
6,Kmeans,0.622971,3
6,Kmeans,-0.023941,1
6,Kmeans,0.251973,3
6,Kmeans,0.637436,5
6,Kmeans,0.557163,0
6,Kmeans,0.591814,0
6,Kmeans,0.0,2
6,Kmeans,0.459385,5
6,Kmeans,0.582642,5
6,Kmeans,0.623225,5
6,Kmeans,0.395165,3
6,Kmeans,0.57321,5
6,Kmeans,0.599265,5
6,Kmeans,0.405386,4
6,Kmeans,0.511039,5
6,Kmeans,0.616566,3
6,Kmeans,0.196137,3
6,Kmeans,-0.029679,1
6,Kmeans,0.618768,5
6,Kmeans,0.333828,4
6,Kmeans,0.217642,1
6,Kmeans,0.284179,5
6,Kmeans,0.416188,5
6,Kmeans,0.213622,0
6,Kmeans,0.25947,4
6,Kmeans,0.072111,1
6,Kmeans,0.52392,0
6,Kmeans,0.248867,4
6,Kmeans,0.564938,5
6,Kmeans,0.464165,5
6,Kmeans,0.172876,4
6,Kmeans,0.258258,5
6,Kmeans,0.596911,5
6,Kmeans,0.573272,3
6,Kmeans,-0.159782,1
6,Kmeans,0.598387,5
6,Kmeans,0.491982,3
6,Kmeans,0.665865,0
6,Kmeans,0.384337,4
6,Kmeans,0.651885,0
6,Kmeans,0.596498,5
6,Kmeans,0.633835,5
6,Kmeans,0.569152,3
6,Kmeans,0.252574,5
6,Kmeans,0.434973,4
6,Kmeans,0.443966,0
6,Kmeans,0.062348,1
6,Kmeans,0.512184,3
6,Kmeans,0.600557,5
6,Kmeans,0.565562,5
6,Kmeans,0.606445,0
6,Kmeans,0.111649,1
6,Kmeans,0.625852,0
6,Kmeans,0.507723,5
6,Kmeans,0.128716,1
6,Kmeans,0.245982,3
6,Kmeans,0.581506,3
6,Kmeans,0.573822,3
6,Kmeans,0.243679,4
6,Kmeans,0.517827,3
6,Kmeans,0.620172,3
6,Kmeans,0.453031,5
6,Kmeans,0.557053,3
6,Kmeans,0.546523,3
6,Kmeans,0.266556,4
6,Kmeans,0.020863,1
6,Kmeans,0.244826,3
6,Kmeans,0.659116,0
6,Kmeans,0.580049,5
6,Kmeans,0.564239,5
6,Kmeans,0.206478,4
6,Kmeans,0.6151,5
6,Kmeans,0.317501,5
6,Kmeans,0.500757,3
6,Kmeans,0.626748,5
6,Kmeans,0.370207,4
6,Kmeans,0.317644,1
6,Kmeans,0.215078,4
6,Kmeans,0.513599,5
6,Kmeans,0.537929,3
6,Kmeans,0.593102,5
6,Kmeans,0.214041,4
6,Kmeans,0.307196,3
6,Kmeans,0.494048,5
6,Kmeans,0.572851,3
6,Kmeans,0.595589,3
6,Kmeans,0.579356,5
6,Kmeans,0.484291,5
6,Kmeans,0.670902,0
6,Kmeans,0.56558,3
6,Kmeans,0.266656,1
6,Kmeans,-0.07998,1
6,Kmeans,0.290934,1
6,Kmeans,0.651724,5
6,Kmeans,0.637058,5
6,Kmeans,0.622763,0
6,Kmeans,0.236227,3
6,Kmeans,0.350588,5
6,Kmeans,0.311577,4
6,Kmeans,0.153555,0
6,Kmeans,0.375907,4
6,Kmeans,0.251601,4
6,Kmeans,0.217703,4
6,Kmeans,0.634464,5
6,Kmeans,0.576867,3
6,Kmeans,0.592548,3
6,Kmeans,0.087354,4
6,Kmeans,-0.13501,1
6,Kmeans,0.584548,5
6,Kmeans,0.585707,3
6,Kmeans,-0.16465,1
6,Kmeans,0.574173,3
6,Kmeans,0.63662,5
6,Kmeans,0.396868,3
6,Kmeans,0.4779,5
6,Kmeans,0.527246,3
6,Kmeans,0.423952,4
6,Kmeans,0.5888,5
6,Kmeans,0.498239,3
6,Kmeans,0.595732,5
6,Kmeans,0.305307,1
6,Kmeans,0.312433,4
6,Kmeans,0.315586,3
6,Kmeans,0.020386,1
6,Kmeans,0.63108,5
6,Kmeans,0.60025,0
6,Kmeans,0.377575,3
6,Kmeans,0.639726,5
6,Kmeans,0.330021,5
6,Kmeans,0.513789,3
6,Kmeans,0.633894,5
6,Kmeans,0.332487,1
6,Kmeans,0.355426,5
6,Kmeans,0.637162,0
6,Kmeans,0.185846,4
6,Kmeans,0.08177,1
6,Kmeans,0.578429,3
6,Kmeans,0.482934,3
6,Kmeans,0.600771,3
6,Kmeans,0.59984,5
6,Kmeans,0.601277,5
6,Kmeans,0.468987,5
6,Kmeans,0.456547,5
6,Kmeans,0.587449,3
6,Kmeans,0.577358,5
6,Kmeans,0.602656,5
6,Kmeans,0.228622,1
6,Kmeans,0.617129,0
6,Kmeans,0.646729,5
6,Kmeans,0.329856,5
6,Kmeans,0.492946,3
6,Kmeans,0.274069,3
6,Kmeans,0.453399,3
6,Kmeans,0.152161,5
6,Kmeans,0.631278,0
6,Kmeans,0.627776,5
6,Kmeans,-0.066144,1
6,Kmeans,0.582363,5
6,Kmeans,0.42122,4
6,Kmeans,0.503645,3
6,Kmeans,0.542413,3
6,Kmeans,0.415335,4
6,Kmeans,0.546802,3
6,Kmeans,0.538621,3
6,Kmeans,0.612943,5
6,Kmeans,0.620247,5
6,Kmeans,0.284596,4
6,Kmeans,0.249074,5
6,Kmeans,0.239004,4
6,Kmeans,0.588866,0
6,Kmeans,0.653985,0
6,Kmeans,0.276454,4
6,Kmeans,0.472509,5
6,Kmeans,-0.179951,1
6,Kmeans,0.592018,5
6,Kmeans,0.639164,5
6,Kmeans,0.052144,1
6,Kmeans,0.540511,5
6,Kmeans,0.230133,3
6,Kmeans,0.113387,1
6,Kmeans,0.446035,5
6,Kmeans,0.651352,5
6,Kmeans,0.594568,5
6,Kmeans,0.443922,5
6,Kmeans,0.407605,4
6,Kmeans,0.597958,3
6,Kmeans,0.359079,0
6,Kmeans,-0.192696,1
6,Kmeans,0.521404,5
6,Kmeans,0.54486,3
6,Kmeans,0.395894,4
6,Kmeans,0.230141,1
6,Kmeans,0.36953,4
6,Kmeans,0.354247,3
6,Kmeans,0.594293,5
6,Kmeans,0.309083,5
6,Kmeans,0.417403,5
6,Kmeans,0.345659,5
6,Kmeans,0.592384,0
6,Kmeans,0.448035,5
6,Kmeans,0.625348,0
6,Kmeans,0.264311,0
6,Kmeans,0.627398,5
6,Kmeans,0.594872,5
6,Kmeans,0.290727,4
6,Kmeans,0.583044,5
6,Kmeans,0.65492,0
6,Kmeans,0.617584,0
6,Kmeans,0.617275,5
6,Kmeans,0.113764,1
6,Kmeans,0.446354,0
6,Kmeans,0.647436,0
6,Kmeans,0.361717,4
6,Kmeans,0.398557,4
6,Kmeans,0.634291,5
6,Kmeans,0.511792,0
6,Kmeans,0.565939,3
6,Kmeans,0.624778,5
6,Kmeans,0.430232,0
6,Kmeans,0.189479,1
6,Kmeans,0.578197,3
6,Kmeans,0.376491,4
6,Kmeans,0.54039,5
6,Kmeans,0.582286,5
6,Kmeans,0.415228,3
6,Kmeans,0.611519,5
6,Kmeans,0.512717,5
6,Kmeans,0.396407,4
6,Kmeans,0.40188,4
6,Kmeans,0.461392,3
6,Kmeans,0.266968,4
6,Kmeans,0.30947,4
6,Kmeans,0.624073,5
6,Kmeans,0.563823,5
6,Kmeans,0.263889,5
6,Kmeans,0.540275,3
6,Kmeans,0.64909,5
6,Kmeans,0.592722,5
6,Kmeans,0.606766,5
6,Kmeans,0.487493,5
6,Kmeans,0.330258,5
6,Kmeans,0.390538,4
6,Kmeans,0.28084,4
6,Kmeans,0.645423,5
6,Kmeans,0.17889,4
6,Kmeans,0.098637,4
6,Kmeans,0.481781,3
6,Kmeans,-0.001417,1
6,Kmeans,0.196283,3
6,Kmeans,0.29153,4
6,Kmeans,0.604031,3
6,Kmeans,0.559136,5
6,Kmeans,0.323614,3
6,Kmeans,0.580928,5
6,Kmeans,0.560612,5
6,Kmeans,0.614817,0
6,Kmeans,0.421909,4
6,Kmeans,0.612328,5
6,Kmeans,0.282992,5
6,Kmeans,0.386787,4
6,Kmeans,0.620313,0
6,Kmeans,0.529656,3
6,Kmeans,0.537216,5
6,Kmeans,0.18834,4
6,Kmeans,0.552329,3
6,Kmeans,0.339319,4
6,Kmeans,0.508205,5
6,Kmeans,0.574282,5
6,Kmeans,0.595075,3
6,Kmeans,0.229288,3
6,Kmeans,0.437214,3
6,Kmeans,0.428566,4
6,Kmeans,0.328074,5
6,Kmeans,0.633892,0
6,Kmeans,0.621775,5
6,Kmeans,0.652899,5
6,Kmeans,0.589238,5
6,Kmeans,0.647529,5
6,Kmeans,0.418967,4
6,Kmeans,0.613623,5
6,Kmeans,0.630495,5
6,Kmeans,0.282664,4
6,Kmeans,0.480042,5
6,Kmeans,0.533542,3
6,Kmeans,0.60666,3
6,Kmeans,0.028188,1
6,Kmeans,0.624438,5
6,Kmeans,0.569132,5
6,Kmeans,0.54652,3
6,Kmeans,0.623536,5
6,Kmeans,0.644227,5
6,Kmeans,0.393306,5
6,Kmeans,0.644839,5
6,Kmeans,0.370635,4
6,Kmeans,-0.009086,1
6,Kmeans,0.366998,4
6,Kmeans,0.393067,4
6,Kmeans,0.412599,5
6,Kmeans,0.631314,5
6,Kmeans,-0.141222,1
6,Kmeans,0.593824,3
6,Kmeans,0.630998,5
6,Kmeans,0.337907,5
6,Kmeans,0.642594,5
6,Kmeans,0.431628,5
6,Kmeans,0.391231,4
6,Kmeans,0.255176,4
6,Kmeans,0.502717,5
6,Kmeans,0.469057,5
6,Kmeans,0.523588,0
6,Kmeans,0.257036,3
6,GMM,0.146149,2
6,GMM,0.359119,5
6,GMM,0.577671,1
6,GMM,0.344643,2
6,GMM,-0.000654,5
6,GMM,0.30973,2
6,GMM,0.650138,3
6,GMM,0.433708,1
6,GMM,0.148781,1
6,GMM,0.192305,5
6,GMM,0.326489,5
6,GMM,0.33586,5
6,GMM,0.425268,5
6,GMM,0.477661,1
6,GMM,0.504541,1
6,GMM,0.119311,0
6,GMM,0.396658,2
6,GMM,0.443682,5
6,GMM,0.251808,2
6,GMM,-0.145815,4
6,GMM,0.41917,5
6,GMM,0.24844,4
6,GMM,0.292157,5
6,GMM,0.637436,1
6,GMM,0.563678,3
6,GMM,0.609695,3
6,GMM,-0.021142,0
6,GMM,0.459385,1
6,GMM,0.582642,1
6,GMM,0.623225,1
6,GMM,0.340072,5
6,GMM,0.57321,1
6,GMM,0.599265,1
6,GMM,0.405386,2
6,GMM,0.511039,1
6,GMM,0.41219,5
6,GMM,0.148324,5
6,GMM,0.006624,5
6,GMM,0.618768,1
6,GMM,0.333828,2
6,GMM,0.181994,5
6,GMM,0.284179,1
6,GMM,0.416188,1
6,GMM,0.31072,3
6,GMM,0.25947,2
6,GMM,0.131616,5
6,GMM,0.537996,3
6,GMM,0.248867,2
6,GMM,0.564938,1
6,GMM,0.464165,1
6,GMM,0.172876,2
6,GMM,0.258258,1
6,GMM,0.596911,1
6,GMM,0.385048,5
6,GMM,0.240912,5
6,GMM,0.598387,1
6,GMM,0.385554,5
6,GMM,0.672436,3
6,GMM,0.384337,2
6,GMM,0.656725,3
6,GMM,0.596498,1
6,GMM,0.633835,1
6,GMM,0.337076,5
6,GMM,0.252574,1
6,GMM,0.434973,2
6,GMM,0.456559,3
6,GMM,0.274358,5
6,GMM,0.347483,5
6,GMM,0.600557,1
6,GMM,0.565562,1
6,GMM,0.610932,3
6,GMM,0.122438,5
6,GMM,0.630833,3
6,GMM,0.507723,1
6,GMM,-0.148797,5
6,GMM,0.130513,0
6,GMM,0.447411,5
6,GMM,0.412726,5
6,GMM,0.243679,2
6,GMM,0.26618,5
6,GMM,0.391496,5
6,GMM,0.453031,1
6,GMM,0.327711,5
6,GMM,0.375239,5
6,GMM,0.266556,2
6,GMM,0.093087,5
6,GMM,0.103607,0
6,GMM,0.663637,3
6,GMM,0.580049,1
6,GMM,0.564239,1
6,GMM,0.206478,2
6,GMM,0.6151,1
6,GMM,0.317501,1
6,GMM,0.468281,5
6,GMM,0.626748,1
6,GMM,0.370207,2
6,GMM,-0.00364,5
6,GMM,0.215078,2
6,GMM,0.513599,1
6,GMM,0.354187,5
6,GMM,0.593102,1
6,GMM,0.214041,2
6,GMM,0.423124,5
6,GMM,0.494048,1
6,GMM,0.377013,5
6,GMM,0.40316,5
6,GMM,0.579356,1
6,GMM,0.484291,1
6,GMM,0.677687,3
6,GMM,0.389097,5
6,GMM,-0.130411,5
6,GMM,0.311658,5
6,GMM,0.074296,5
6,GMM,0.651724,1
6,GMM,0.637058,1
6,GMM,0.626877,3
6,GMM,0.098752,0
6,GMM,0.350588,1
6,GMM,0.311577,2
6,GMM,-0.05107,3
6,GMM,0.375907,2
6,GMM,0.251601,2
6,GMM,0.217703,2
6,GMM,0.634464,1
6,GMM,0.44037,5
6,GMM,0.459287,5
6,GMM,0.000367,2
6,GMM,0.266721,5
6,GMM,0.584548,1
6,GMM,0.359764,5
6,GMM,0.380731,5
6,GMM,0.384026,5
6,GMM,0.63662,1
6,GMM,0.436792,5
6,GMM,0.4779,1
6,GMM,0.452552,5
6,GMM,0.423952,2
6,GMM,0.5888,1
6,GMM,0.33608,5
6,GMM,0.595732,1
6,GMM,-0.046226,5
6,GMM,0.328939,2
6,GMM,0.408695,5
6,GMM,0.202476,5
6,GMM,0.63108,1
6,GMM,0.610738,3
6,GMM,0.277419,5
6,GMM,0.639726,1
6,GMM,0.330021,1
6,GMM,0.387684,5
6,GMM,0.633894,1
6,GMM,-0.123548,5
6,GMM,0.355426,1
6,GMM,0.640398,3
6,GMM,0.185846,2
6,GMM,-0.128221,5
6,GMM,0.341234,5
6,GMM,0.314533,5
6,GMM,0.382141,5
6,GMM,0.59984,1
6,GMM,0.601277,1
6,GMM,0.468987,1
6,GMM,0.456547,1
6,GMM,0.381996,5
6,GMM,0.577358,1
6,GMM,0.602656,1
6,GMM,0.061442,5
6,GMM,0.62473,3
6,GMM,0.646729,1
6,GMM,0.329856,1
6,GMM,0.355504,5
6,GMM,-0.091679,0
6,GMM,0.435225,5
6,GMM,0.152161,1
6,GMM,0.643526,3
6,GMM,0.627776,1
6,GMM,0.138216,4
6,GMM,0.582363,1
6,GMM,0.42122,2
6,GMM,0.338735,5
6,GMM,0.358277,5
6,GMM,0.415335,2
6,GMM,0.446276,5
6,GMM,0.339437,5
6,GMM,0.612943,1
6,GMM,0.620247,1
6,GMM,0.284596,2
6,GMM,0.249074,1
6,GMM,0.239004,2
6,GMM,0.596306,3
6,GMM,0.661152,3
6,GMM,0.276454,2
6,GMM,0.472509,1
6,GMM,0.36412,5
6,GMM,0.592018,1
6,GMM,0.639164,1
6,GMM,0.180457,5
6,GMM,0.540511,1
6,GMM,0.117975,0
6,GMM,-0.298146,5
6,GMM,0.446035,1
6,GMM,0.651352,1
6,GMM,0.594568,1
6,GMM,0.443922,1
6,GMM,0.407605,2
6,GMM,0.38924,5
6,GMM,0.390589,3
6,GMM,0.246682,5
6,GMM,0.521404,1
6,GMM,0.358454,5
6,GMM,0.395894,2
6,GMM,0.070369,5
6,GMM,0.36953,2
6,GMM,0.442636,5
6,GMM,0.594293,1
6,GMM,0.309083,1
6,GMM,0.417403,1
6,GMM,0.345659,1
6,GMM,0.603068,3
6,GMM,0.448035,1
6,GMM,0.636366,3
6,GMM,0.259172,3
6,GMM,0.627398,1
6,GMM,0.594872,1
6,GMM,0.290727,2
6,GMM,0.583044,1
6,GMM,0.65905,3
6,GMM,0.626004,3
6,GMM,0.617275,1
6,GMM,0.184073,5
6,GMM,0.479992,3
6,GMM,0.651058,3
6,GMM,0.361717,2
6,GMM,0.398557,2
6,GMM,0.634291,1
6,GMM,0.529713,3
6,GMM,0.323848,5
6,GMM,0.624778,1
6,GMM,0.385361,3
6,GMM,0.04238,5
6,GMM,0.371126,5
6,GMM,0.376491,2
6,GMM,0.54039,1
6,GMM,0.582286,1
6,GMM,0.268426,5
6,GMM,0.611519,1
6,GMM,0.512717,1
6,GMM,0.396407,2
6,GMM,0.40188,2
6,GMM,0.29162,5
6,GMM,0.266968,2
6,GMM,0.327577,2
6,GMM,0.624073,1
6,GMM,0.563823,1
6,GMM,0.263889,1
6,GMM,0.346302,5
6,GMM,0.64909,1
6,GMM,0.592722,1
6,GMM,0.606766,1
6,GMM,0.487493,1
6,GMM,0.330258,1
6,GMM,0.390538,2
6,GMM,0.28084,2
6,GMM,0.645423,1
6,GMM,0.17889,2
6,GMM,-0.077898,2
6,GMM,0.313617,5
6,GMM,0.160455,5
6,GMM,0.236561,5
6,GMM,0.29153,2
6,GMM,0.378437,5
6,GMM,0.559136,1
6,GMM,0.378868,5
6,GMM,0.580928,1
6,GMM,0.560612,1
6,GMM,0.620561,3
6,GMM,0.421909,2
6,GMM,0.612328,1
6,GMM,0.282992,1
6,GMM,0.386787,2
6,GMM,0.636509,3
6,GMM,0.414094,5
6,GMM,0.537216,1
6,GMM,0.18834,2
6,GMM,0.348731,5
6,GMM,0.34219,2
6,GMM,0.508205,1
6,GMM,0.574282,1
6,GMM,0.360853,5
6,GMM,0.096752,0
6,GMM,0.310589,5
6,GMM,0.428566,2
6,GMM,0.328074,1
6,GMM,0.643736,3
6,GMM,0.621775,1
6,GMM,0.652899,1
6,GMM,0.589238,1
6,GMM,0.647529,1
6,GMM,0.418967,2
6,GMM,0.613623,1
6,GMM,0.630495,1
6,GMM,0.282664,2
6,GMM,0.480042,1
6,GMM,0.35476,5
6,GMM,0.391876,5
6,GMM,0.289184,5
6,GMM,0.624438,1
6,GMM,0.569132,1
6,GMM,0.300934,5
6,GMM,0.623536,1
6,GMM,0.644227,1
6,GMM,0.393306,1
6,GMM,0.644839,1
6,GMM,0.370635,2
6,GMM,0.020646,4
6,GMM,0.366998,2
6,GMM,0.397976,2
6,GMM,0.412599,1
6,GMM,0.631314,1
6,GMM,0.358947,5
6,GMM,0.35492,5
6,GMM,0.630998,1
6,GMM,0.337907,1
6,GMM,0.642594,1
6,GMM,0.431628,1
6,GMM,0.391231,2
6,GMM,0.275819,2
6,GMM,0.502717,1
6,GMM,0.469057,1
6,GMM,0.538734,3
6,GMM,0.002055,0
7,Kmeans,0.129669,2
7,Kmeans,0.6003,0
7,Kmeans,0.570965,1
7,Kmeans,0.347925,2
7,Kmeans,0.350419,5
7,Kmeans,0.313471,2
7,Kmeans,0.668038,3
7,Kmeans,0.430522,1
7,Kmeans,0.15031,1
7,Kmeans,0.008681,4
7,Kmeans,0.410303,0
7,Kmeans,0.552718,0
7,Kmeans,0.380002,0
7,Kmeans,0.473736,1
7,Kmeans,0.500342,1
7,Kmeans,0.257258,0
7,Kmeans,0.40555,2
7,Kmeans,0.581929,0
7,Kmeans,0.269387,2
7,Kmeans,0.11498,4
7,Kmeans,0.609951,0
7,Kmeans,0.147013,4
7,Kmeans,0.195339,0
7,Kmeans,0.633579,1
7,Kmeans,0.566224,3
7,Kmeans,0.60454,3
7,Kmeans,0.0,6
7,Kmeans,0.455399,1
7,Kmeans,0.576173,1
7,Kmeans,0.617822,1
7,Kmeans,0.338857,0
7,Kmeans,0.569292,1
7,Kmeans,0.595418,1
7,Kmeans,0.412856,2
7,Kmeans,0.506815,1
7,Kmeans,0.59659,0
7,Kmeans,0.063077,4
7,Kmeans,0.242922,4
7,Kmeans,0.613067,1
7,Kmeans,0.345454,2
7,Kmeans,0.100254,5
7,Kmeans,0.283819,1
7,Kmeans,0.41386,1
7,Kmeans,0.223232,3
7,Kmeans,0.277308,2
7,Kmeans,0.289016,4
7,Kmeans,0.533996,3
7,Kmeans,0.261227,2
7,Kmeans,0.562308,1
7,Kmeans,0.461133,1
7,Kmeans,0.176905,2
7,Kmeans,0.260159,1
7,Kmeans,0.591898,1
7,Kmeans,0.56972,0
7,Kmeans,0.108936,4
7,Kmeans,0.592285,1
7,Kmeans,0.437374,0
7,Kmeans,0.684409,3
7,Kmeans,0.398956,2
7,Kmeans,0.669145,3
7,Kmeans,0.592289,1
7,Kmeans,0.62859,1
7,Kmeans,0.579153,0
7,Kmeans,0.251403,1
7,Kmeans,0.448863,2
7,Kmeans,0.451384,3
7,Kmeans,0.009745,5
7,Kmeans,0.472348,0
7,Kmeans,0.594358,1
7,Kmeans,0.56273,1
7,Kmeans,0.62806,3
7,Kmeans,0.19219,4
7,Kmeans,0.647632,3
7,Kmeans,0.503098,1
7,Kmeans,0.314155,4
7,Kmeans,0.249285,0
7,Kmeans,0.536053,0
7,Kmeans,0.543539,0
7,Kmeans,0.254225,2
7,Kmeans,0.530699,0
7,Kmeans,0.633601,0
7,Kmeans,0.450099,1
7,Kmeans,0.56997,0
7,Kmeans,0.464585,0
7,Kmeans,0.283465,2
7,Kmeans,0.0346,4
7,Kmeans,0.246605,0
7,Kmeans,0.679583,3
7,Kmeans,0.573342,1
7,Kmeans,0.557237,1
7,Kmeans,0.213348,2
7,Kmeans,0.610381,1
7,Kmeans,0.316137,1
7,Kmeans,0.43978,0
7,Kmeans,0.622783,1
7,Kmeans,0.380152,2
7,Kmeans,0.38318,5
7,Kmeans,0.225647,2
7,Kmeans,0.510923,1
7,Kmeans,0.517658,0
7,Kmeans,0.589508,1
7,Kmeans,0.232063,2
7,Kmeans,0.217863,0
7,Kmeans,0.490476,1
7,Kmeans,0.572444,0
7,Kmeans,0.586447,0
7,Kmeans,0.572755,1
7,Kmeans,0.480651,1
7,Kmeans,0.692077,3
7,Kmeans,0.512763,0
7,Kmeans,0.334223,4
7,Kmeans,0.001763,4
7,Kmeans,0.386008,5
7,Kmeans,0.648053,1
7,Kmeans,0.63312,1
7,Kmeans,0.644527,3
7,Kmeans,0.240997,0
7,Kmeans,0.343383,1
7,Kmeans,0.323109,2
7,Kmeans,-0.053248,4
7,Kmeans,0.385679,2
7,Kmeans,0.269267,2
7,Kmeans,0.226685,2
7,Kmeans,0.629238,1
7,Kmeans,0.513985,0
7,Kmeans,0.518844,0
7,Kmeans,0.019708,4
7,Kmeans,0.064609,4
7,Kmeans,0.581731,1
7,Kmeans,0.599258,0
7,Kmeans,-0.101842,4
7,Kmeans,0.563054,0
7,Kmeans,0.633343,1
7,Kmeans,0.27468,0
7,Kmeans,0.473512,1
7,Kmeans,0.464524,0
7,Kmeans,0.438794,2
7,Kmeans,0.583891,1
7,Kmeans,0.448463,0
7,Kmeans,0.590666,1
7,Kmeans,-0.065019,5
7,Kmeans,0.312849,2
7,Kmeans,0.277119,0
7,Kmeans,0.067084,4
7,Kmeans,0.627525,1
7,Kmeans,0.620698,3
7,Kmeans,0.313917,0
7,Kmeans,0.636023,1
7,Kmeans,0.322003,1
7,Kmeans,0.448573,0
7,Kmeans,0.630378,1
7,Kmeans,0.130338,5
7,Kmeans,0.348396,1
7,Kmeans,0.65459,3
7,Kmeans,0.191116,2
7,Kmeans,0.304832,4
7,Kmeans,0.590397,0
7,Kmeans,0.400415,0
7,Kmeans,0.609315,0
7,Kmeans,0.595875,1
7,Kmeans,0.598105,1
7,Kmeans,0.467309,1
7,Kmeans,0.453957,1
7,Kmeans,0.56419,0
7,Kmeans,0.570701,1
7,Kmeans,0.596638,1
7,Kmeans,0.361871,5
7,Kmeans,0.637023,3
7,Kmeans,0.642678,1
7,Kmeans,0.324671,1
7,Kmeans,0.373924,0
7,Kmeans,0.281768,0
7,Kmeans,0.3208,0
7,Kmeans,0.143529,1
7,Kmeans,0.64865,3
7,Kmeans,0.624364,1
7,Kmeans,0.077227,4
7,Kmeans,0.577148,1
7,Kmeans,0.433899,2
7,Kmeans,0.43078,0
7,Kmeans,0.501418,0
7,Kmeans,0.430122,2
7,Kmeans,0.478312,0
7,Kmeans,0.547951,0
7,Kmeans,0.608788,1
7,Kmeans,0.615805,1
7,Kmeans,0.301156,2
7,Kmeans,0.243556,1
7,Kmeans,0.257245,2
7,Kmeans,0.609754,3
7,Kmeans,0.674768,3
7,Kmeans,0.294288,2
7,Kmeans,0.469646,1
7,Kmeans,-0.07452,4
7,Kmeans,0.588147,1
7,Kmeans,0.634957,1
7,Kmeans,0.053206,5
7,Kmeans,0.537973,1
7,Kmeans,0.232385,0
7,Kmeans,0.217556,4
7,Kmeans,0.443497,1
7,Kmeans,0.647687,1
7,Kmeans,0.590806,1
7,Kmeans,0.44091,1
7,Kmeans,0.421742,2
7,Kmeans,0.595229,0
7,Kmeans,0.366107,3
7,Kmeans,0.090504,4
7,Kmeans,0.515852,1
7,Kmeans,0.54155,0
7,Kmeans,0.409871,2
7,Kmeans,0.263808,4
7,Kmeans,0.380102,2
7,Kmeans,0.301251,0
7,Kmeans,0.59142,1
7,Kmeans,0.310191,1
7,Kmeans,0.414979,1
7,Kmeans,0.338083,1
7,Kmeans,0.61064,3
7,Kmeans,0.444964,1
7,Kmeans,0.63988,3
7,Kmeans,0.216599,3
7,Kmeans,0.62292,1
7,Kmeans,0.588553,1
7,Kmeans,0.307951,2
7,Kmeans,0.5783,1
7,Kmeans,0.676197,3
7,Kmeans,0.639126,3
7,Kmeans,0.613595,1
7,Kmeans,0.241581,4
7,Kmeans,0.454478,3
7,Kmeans,0.665488,3
7,Kmeans,0.369476,2
7,Kmeans,0.407585,2
7,Kmeans,0.630568,1
7,Kmeans,0.525309,3
7,Kmeans,0.576705,0
7,Kmeans,0.620286,1
7,Kmeans,0.435954,3
7,Kmeans,0.308421,4
7,Kmeans,0.586619,0
7,Kmeans,0.379531,2
7,Kmeans,0.53667,1
7,Kmeans,0.57881,1
7,Kmeans,0.403911,0
7,Kmeans,0.605911,1
7,Kmeans,0.510363,1
7,Kmeans,0.410004,2
7,Kmeans,0.416141,2
7,Kmeans,0.45911,0
7,Kmeans,0.28098,2
7,Kmeans,0.314566,2
7,Kmeans,0.618705,1
7,Kmeans,0.556872,1
7,Kmeans,0.258791,1
7,Kmeans,0.546249,0
7,Kmeans,0.645316,1
7,Kmeans,0.586529,1
